,Unnamed: 0_x,Unnamed: 0.1,date_implement,policy,metric_change,state,policy_type,Unnamed: 0_y,stateName,CEN_stateCode,CEN_Bachelor's Degree or Higher,CEN_Employment Rate,CEN_Hispanic or Latino (of any race),CEN_Median Household Income,CEN_Total Employer Establishments,CEN_Total Households,CEN_Total Housing Units,CEN_Total Population,CEN_Unnamed: 0,CEN_Unnamed: 0.1,CEN_Without Health Care Coverage,CP_0_diff,CP_1_diff,CP_2_diff,FD_adminAndFireResponse,FD_fireResponseOnly,FD_lessThan10kCitizens,FD_moreThan10kCitizens,FD_totalFireDepartments,HB_bed_For-Profit,HB_bed_Non-Profit,HB_bed_State/Local Government,HB_bed_Total,OB_Prevalence,S1_people_fully_vaccinated,S1_people_fully_vaccinated_per_hundred,S1_people_vaccinated,S1_people_vaccinated_per_hundred,S2_people_fully_vaccinated,S2_people_fully_vaccinated_per_hundred,S2_people_vaccinated,S2_people_vaccinated_per_hundred,S3_people_fully_vaccinated,S3_people_fully_vaccinated_per_hundred,S3_people_vaccinated,S3_people_vaccinated_per_hundred,S4_people_fully_vaccinated,S4_people_fully_vaccinated_per_hundred,S4_people_vaccinated,S4_people_vaccinated_per_hundred,SP_Governor Political Affiliation,SP_State Attorney General Political Affiliation,SP_State House Majority Political Affiliation,SP_State Senate Majority Political Affiliation
1301,181,3,2021-04-21,C2_Workplace closing,-1.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1302,182,4,2021-08-15,C3_Cancel public events,-1.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1303,183,5,2021-04-02,C6_Stay at home requirements,-1.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1304,184,6,2021-11-08,C8_International travel controls,-2.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1305,185,7,2021-07-16,H2_Testing policy,1.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1306,186,8,2021-05-18,H6_Facial Coverings,-1.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1307,187,9,2021-10-06,H6_Facial Coverings,1.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1308,188,10,2021-04-05,H7_Vaccination policy,3.0,Iowa,0,15.0,Iowa,IA,29.3,64.3,215986.0,61691.0,82770.0,1287221.0,1412789.0,3190369.0,15.0,0.0,5.0,143.0,337.0,645.0,779.0,0.0,779.0,61.0,840.0,0.06,2.04,0.9,3.0,36.5,141104.0,4.47,430429.0,13.64,1217278.0,38.58,1444752.0,45.79,1584976.0,50.24,1719315.0,54.49,1770410.0,56.11,1922370.0,60.93,0.0,1.0,0.0,0.0
1309,189,0,2021-01-19,C1_School closing,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1310,190,1,2021-09-14,C2_Workplace closing,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1311,191,2,2021-02-02,C3_Cancel public events,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1312,192,3,2021-02-22,C4_Restrictions on gatherings,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1313,193,4,2021-05-11,C4_Restrictions on gatherings,-3.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1314,194,5,2021-04-02,C6_Stay at home requirements,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1315,195,6,2021-11-08,C8_International travel controls,-2.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1316,196,7,2021-07-19,H2_Testing policy,1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1317,197,8,2021-10-25,H3_Contact tracing,1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1318,198,9,2021-11-15,H3_Contact tracing,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1319,199,10,2021-02-22,H6_Facial Coverings,-1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1320,200,11,2021-04-27,H6_Facial Coverings,1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1321,201,12,2021-03-08,H7_Vaccination policy,1.0,Idaho,0,12.0,Idaho,ID,28.7,61.2,239407.0,60999.0,50547.0,655859.0,751859.0,1839106.0,12.0,0.0,10.8,113.0,359.0,657.0,155.0,0.0,155.0,29.0,184.0,0.42,1.06,0.46,1.94,31.1,39608.0,2.22,155238.0,8.69,560127.0,31.34,649367.0,36.34,672585.0,37.64,744281.0,41.65,795065.0,44.49,890040.0,49.8,0.0,0.0,0.0,0.0
1322,202,0,2021-01-11,C1_School closing,1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1323,203,1,2021-01-19,C1_School closing,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1324,204,2,2021-06-07,C2_Workplace closing,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1325,205,3,2021-02-04,C3_Cancel public events,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1326,206,4,2021-02-04,C4_Restrictions on gatherings,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1327,207,5,2021-06-07,C4_Restrictions on gatherings,-2.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1328,208,6,2021-01-02,C6_Stay at home requirements,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1329,209,7,2021-06-07,C7_Restrictions on internal movement,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1330,210,8,2021-11-08,C8_International travel controls,-2.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1331,211,9,2021-09-09,H3_Contact tracing,1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1332,212,10,2021-09-28,H3_Contact tracing,-1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1333,213,11,2021-02-10,H6_Facial Coverings,1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1334,214,12,2021-05-16,H6_Facial Coverings,-2.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1335,215,13,2021-02-16,H7_Vaccination policy,1.0,Illinois,0,13.0,Illinois,IL,35.8,61.7,2337410.0,69187.0,320417.0,4866006.0,5426429.0,12812508.0,13.0,0.0,7.4,147.0,340.0,630.0,881.0,5.0,886.0,265.0,1151.0,0.13,2.22,0.12,2.47,32.4,299201.0,2.36,1131846.0,8.93,4750034.0,37.49,6551298.0,51.7,6331421.0,49.96,8178100.0,64.54,7739895.0,61.08,8477219.0,66.9,1.0,1.0,1.0,1.0
1336,216,0,2021-09-01,C1_School closing,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1337,217,1,2021-09-14,C1_School closing,1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1338,218,2,2021-09-28,C1_School closing,-2.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1339,219,3,2021-05-01,C2_Workplace closing,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1340,220,4,2021-08-15,C3_Cancel public events,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1341,221,5,2021-05-17,C4_Restrictions on gatherings,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1342,222,6,2021-07-05,C4_Restrictions on gatherings,-2.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1343,223,7,2021-04-02,C6_Stay at home requirements,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1344,224,8,2021-03-10,C7_Restrictions on internal movement,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1345,225,9,2021-11-08,C8_International travel controls,-2.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1346,226,10,2021-03-10,H2_Testing policy,1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1347,227,11,2021-07-05,H6_Facial Coverings,1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1348,228,12,2021-08-25,H6_Facial Coverings,-1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1349,229,13,2021-02-01,H7_Vaccination policy,1.0,Indiana,0,14.0,Indiana,IN,26.9,61.2,554191.0,57603.0,148917.0,2597765.0,2923175.0,6785528.0,14.0,0.0,8.7,141.0,357.0,631.0,629.0,10.0,639.0,160.0,799.0,0.38,1.93,0.4,2.71,36.8,406193.0,6.03,884605.0,13.14,2301734.0,34.19,2740144.0,40.7,3042425.0,45.19,3284740.0,48.79,3401497.0,50.53,3737561.0,55.52,0.0,0.0,0.0,0.0
1350,230,0,2021-04-06,C1_School closing,-2.0,Kansas,0,16.0,Kansas,KS,34.0,63.5,382603.0,62087.0,74292.0,1138329.0,1275689.0,2937880.0,16.0,0.0,9.2,144.0,343.0,630.0,582.0,18.0,600.0,50.0,650.0,0.81,1.39,1.07,3.28,35.3,138765.0,4.76,345965.0,11.88,970096.0,33.3,1260478.0,43.27,1340086.0,46.0,1596570.0,54.8,1572949.0,53.99,1878192.0,64.47,1.0,0.0,0.0,0.0
1351,231,1,2021-11-02,C1_School closing,1.0,Kansas,0,16.0,Kansas,KS,34.0,63.5,382603.0,62087.0,74292.0,1138329.0,1275689.0,2937880.0,16.0,0.0,9.2,144.0,343.0,630.0,582.0,18.0,600.0,50.0,650.0,0.81,1.39,1.07,3.28,35.3,138765.0,4.76,345965.0,11.88,970096.0,33.3,1260478.0,43.27,1340086.0,46.0,1596570.0,54.8,1572949.0,53.99,1878192.0,64.47,1.0,0.0,0.0,0.0
1352,232,2,2021-08-24,C2_Workplace closing,1.0,Kansas,0,16.0,Kansas,KS,34.0,63.5,382603.0,62087.0,74292.0,1138329.0,1275689.0,2937880.0,16.0,0.0,9.2,144.0,343.0,630.0,582.0,18.0,600.0,50.0,650.0,0.81,1.39,1.07,3.28,35.3,138765.0,4.76,345965.0,11.88,970096.0,33.3,1260478.0,43.27,1340086.0,46.0,1596570.0,54.8,1572949.0,53.99,1878192.0,64.47,1.0,0.0,0.0,0.0
1353,233,3,2021-10-05,C2_Workplace closing,-1.0,Kansas,0,16.0,Kansas,KS,34.0,63.5,382603.0,62087.0,74292.0,1138329.0,1275689.0,2937880.0,16.0,0.0,9.2,144.0,343.0,630.0,582.0,18.0,600.0,50.0,650.0,0.81,1.39,1.07,3.28,35.3,138765.0,4.76,345965.0,11.88,970096.0,33.3,1260478.0,43.27,1340086.0,46.0,1596570.0,54.8,1572949.0,53.99,1878192.0,64.47,1.0,0.0,0.0,0.0
1354,234,4,2021-02-19,C3_Cancel public events,-1.0,Kansas,0,16.0,Kansas,KS,34.0,63.5,382603.0,62087.0,74292.0,1138329.0,1275689.0,2937880.0,16.0,0.0,9.2,144.0,343.0,630.0,582.0,18.0,600.0,50.0,650.0,0.81,1.39,1.07,3.28,35.3,138765.0,4.76,345965.0,11.88,970096.0,33.3,1260478.0,43.27,1340086.0,46.0,1596570.0,54.8,1572949.0,53.99,1878192.0,64.47,1.0,0.0,0.0,0.0
